ID	Gal	U	B	V	R	I	J	H	K	3.6	4.5	5.8	8.0	W1	W2	W3	W4	F_U_Jy	F_B_Jy	F_V_Jy	F_R_Jy	F_I_Jy	F_J_Jy	F_H_Jy	F_K_Jy	F_3.6_Jy	F_4.5_Jy	F_5.8_Jy	F_8.0_Jy	F_W1_Jy	F_W2_Jy	F_W3_Jy	F_W4_Jy	F_0.36_um	lam_F_0.36_um	F_0.44_um	lam_F_0.44_um	F_0.55_um	lam_F_0.55_um	F_0.71_um	lam_F_0.71_um	F_0.97_um	lam_F_0.97_um	F_1.24_um	lam_F_1.24_um	F_1.66_um	lam_F_1.66_um	F_2.16_um	lam_F_2.16_um	F_3.55_um	lam_F_3.55_um	F_4.44_um	lam_F_4.44_um	F_5.73_um	lam_F_5.73_um	F_7.87_um	lam_F_7.87_um	F_3.35_um	lam_F_3.35_um	F_4.60_um	lam_F_4.60_um	F_11.56_um	lam_F_11.56_um	F_22.09_um	lam_F_22.09_um
J004025.48+405041.0	M31	17.92	18.12	17.99	17.85	17.71	99.99	99.99	99.99	14.66	14.37	13.5	12.51	99.99	99.99	99.99	99.99	0.000123818822226	0.000233318970597	0.000240772386455	0.000213056615858	0.000217160393306	99.99	99.99	99.99	0.000379544749103	0.000320674519686	0.000464192960865	0.000625214957227	99.99	99.99	99.99	99.99	2.86617644042e-12	1.03182351855e-12	3.61547991628e-12	1.59081116316e-12	2.38782532022e-12	1.31330392612e-12	1.26794256611e-12	9.00239221935e-13	6.92402146793e-13	6.71630082389e-13	99.99	99.99	99.99	99.99	99.99	99.99	9.03498708438e-14	3.20742041495e-13	4.88219832728e-14	2.16720783748e-13	4.23993294495e-14	2.42990557075e-13	3.02677712506e-14	2.38267895285e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004026.68+403604.4	M31	18.37	18.68	18.44	18.25	18.01	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.18062845848e-05	0.000139299658476	0.000159076738192	0.00014739916541	0.000164733004546	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.89366399502e-12	6.81719038207e-13	2.15856908796e-12	9.49770398701e-13	1.57762054405e-12	8.6769129923e-13	8.77201936579e-13	6.22813374971e-13	5.25240741459e-13	5.09483519216e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004029.38+403604.2	M31	18.53	18.44	18.13	17.93	17.67	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	7.05970686692e-05	0.000173760097523	0.000211644349125	0.000197922434613	0.000225310078845	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.63419140438e-12	5.88308905577e-13	2.69256349467e-12	1.18472793766e-12	2.09895222273e-12	1.1544237225e-12	1.17787602428e-12	8.36291977239e-13	7.18386902471e-13	6.96835295397e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004030.10+402943.1	M31	18.09	18.42	18.27	18.14	18.0	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000105873353314	0.000176990538924	0.000186040148441	0.000163115422181	0.000166257260271	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.45077206746e-12	8.82277944284e-13	2.74262198746e-12	1.20675367448e-12	1.84502626553e-12	1.01476444604e-12	9.70732526369e-13	6.89220093722e-13	5.30100734203e-13	5.14197712177e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004030.62+404523.8	M31	18.76	18.62	18.33	18.15	17.93	99.99	99.99	99.99	99.99	99.99	99.99	99.99	13.544	13.113	10.218	8.176	5.71197987543e-05	0.000147214318105	0.000176038101961	0.000161619971002	0.000177329348931	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.00118335970876	0.000976765463599	0.002591211798	0.00448706227218	1.32221756376e-12	4.75998322952e-13	2.281213607e-12	1.00373398708e-12	1.74583241614e-12	9.60207828878e-13	9.61832797073e-13	6.82901285922e-13	5.65403386962e-13	5.48441285353e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	3.1584539669e-13	1.05890327694e-12	1.38314382227e-13	6.36633438515e-13	5.81632132187e-14	6.72413275378e-13	2.75904489352e-14	6.09426113216e-13
J004032.90+404352.8	M31	19.59	19.04	18.12	17.66	17.2	16.411	15.426	15.263	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.65941839648e-05	9.99884996302e-05	0.000213602670177	0.000253801990898	0.00034736065061	0.00043459859409	0.000691671620233	0.000523275564796	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	6.15606110297e-13	2.21618199707e-13	1.54940856865e-12	6.81739770206e-13	2.11837358853e-12	1.16510547369e-12	1.51042644851e-12	1.07240277844e-12	1.10753741293e-12	1.07431129055e-12	8.54821932678e-13	1.05570508686e-12	7.512062152e-13	1.24850472966e-12	3.36780102806e-13	7.27108241958e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004034.00+403500.1	M31	18.32	18.14	17.7	17.43	17.12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.56616959987e-05	0.000229060419452	0.000314489881854	0.000313685919254	0.000373921656965	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.9829096296e-12	7.13847466656e-13	3.54948997084e-12	1.56177558717e-12	3.11890791921e-12	1.71539935557e-12	1.86680769244e-12	1.32543346164e-12	1.19222549782e-12	1.15645873288e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004034.00+405358.3	M31	18.69	18.48	18.02	17.75	17.46	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	6.09237557968e-05	0.00016747502514	0.000234210670487	0.000233611933832	0.000273388737568	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.41027212493e-12	5.07697964973e-13	2.59517084411e-12	1.14187517141e-12	2.32275045111e-12	1.27751274811e-12	1.3902713777e-12	9.87092678165e-13	8.71682657779e-13	8.45532178046e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004034.82+401825.5	M31	16.82	16.91	16.3	15.92	99.99	14.989	14.619	14.605	99.99	99.99	99.99	99.99	14.406	14.474	12.088	11.062	0.000341025354189	0.000711131721469	0.00114184374548	0.00126036119849	99.99	0.00161023149565	0.00145445388703	0.000959247012123	99.99	99.99	99.99	99.99	0.000534954417633	0.000278862614911	0.000462916768093	0.000314457600944	7.89410542103e-12	2.84187795157e-12	1.10196031219e-11	4.84862537365e-12	1.13240702031e-11	6.22823861173e-12	7.50066176446e-12	5.32546985277e-12	99.99	99.99	3.16720122405e-12	3.9114935117e-12	1.57964381897e-12	2.62536802712e-12	6.17371284068e-13	1.3329046023e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.42782358566e-13	4.78692135327e-13	3.94882003358e-14	1.81756288506e-13	1.03907857729e-14	1.20125796163e-13	1.93356495962e-15	4.27091628976e-14
J004035.37+405701.0	M31	18.08	18.31	18.11	17.95	17.85	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000106852987391	0.000195861939912	0.000215579111349	0.000194309943059	0.00019088887548	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.4734487822e-12	8.90441561591e-13	3.03505072178e-12	1.33542231759e-12	2.13797465801e-12	1.17588606191e-12	1.15637736397e-12	8.21027928418e-13	6.08637077733e-13	5.90377965401e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004038.10+403827.2	M31	19.06	18.55	17.59	17.05	16.5	15.782	15.529	16.314	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	4.33297984252e-05	0.00015701822068	0.00034802198308	0.000445138363165	0.000661882074703	0.000775690222181	0.000629071422741	0.000198760671415	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.00300459318e-12	3.61081653543e-13	2.43313358492e-12	1.07057877737e-12	3.45145768344e-12	1.89830172589e-12	2.64910749751e-12	1.88086632323e-12	2.11036903402e-12	2.047057963e-12	1.52572287141e-12	1.88426774619e-12	6.83217799812e-13	1.13550798329e-12	1.27922348866e-13	2.76184351202e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004053.97+403256.2	M31	19.37	19.11	18.31	17.82	17.25	16.459	17.265	15.999	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	3.25676684896e-05	9.37454183828e-05	0.000179310894627	0.000219025673526	0.000331726846008	0.000415803668892	0.000127145196297	0.000265662622279	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	7.53881215036e-13	2.71397237413e-13	1.45266660717e-12	6.39173307155e-13	1.77828986407e-12	9.78059425238e-13	1.30346562305e-12	9.25460592362e-13	1.05769001809e-12	1.02595931755e-12	8.17853763658e-13	1.01004939812e-12	1.3808902794e-13	2.29503964436e-13	1.7098043796e-13	3.69146765557e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004101.24+410434.6	M31	18.4	18.04	17.12	16.62	16.0	15.211	14.83	14.876	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	7.95768362174e-05	0.000251159755528	0.000536545648951	0.000661446959576	0.00104901239441	0.0013124667719	0.0011975673764	0.000747361041434	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.84205639392e-12	6.63140301812e-13	3.89193836046e-12	1.7124528786e-12	5.32111387389e-12	2.92661263064e-12	3.9364032508e-12	2.79484630807e-12	3.3447095156e-12	3.24436823013e-12	2.58152096623e-12	3.18817839329e-12	1.3006461881e-12	2.16167396463e-12	4.8100149386e-13	1.03848222524e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004101.76+410429.2	M31	18.6	18.24	17.42	16.97	16.42	15.716	15.572	15.424	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	6.61891293846e-05	0.000208905585407	0.000407011497273	0.000479175963199	0.000712493028943	0.00082430572676	0.000604644290977	0.000451159861981	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.53215577279e-12	5.51576078205e-13	3.23717332759e-12	1.42435626414e-12	4.03647765891e-12	2.2200627124e-12	2.85167206824e-12	2.02468716845e-12	2.27173885304e-12	2.20358668745e-12	1.62134582129e-12	2.00236208929e-12	6.56688139401e-13	1.09141568768e-12	2.90366443461e-13	6.26901151433e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004102.78+410900.6	M31	19.26	18.9	18.35	18.0	17.7	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	3.60401565392e-05	0.000113749645448	0.000172825044493	0.000185564555012	0.000219169753686	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.34262882853e-13	3.00334637827e-13	1.76264946458e-12	7.75565764417e-13	1.71396738341e-12	9.42682060873e-13	1.10433180923e-12	7.84075584556e-13	6.98808864977e-13	6.77844599027e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004107.40+405328.6	M31	17.77	17.97	17.5	17.21	16.88	16.367	16.03	15.178	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000142163029148	0.000267886021055	0.0003781	0.0003841448582	0.000466423710517	0.000452572662564	0.0003965518284	0.000565887961655	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	3.29081085992e-12	1.18469190957e-12	4.15112635933e-12	1.82649559811e-12	3.74975206612e-12	2.06236363636e-12	2.28612294108e-12	1.62314728817e-12	1.48716243124e-12	1.4425475583e-12	8.90175539801e-13	1.09936679165e-12	4.30684430919e-13	7.15797524187e-13	3.64205437296e-13	7.86319539122e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004118.69+403152.0	M31	18.8	18.81	18.14	17.76	17.32	99.99	99.99	99.99	99.99	99.99	99.99	99.99	15.302	14.866	12.585	9.022	5.50537198629e-05	0.000123580529492	0.000209703982069	0.000231470166749	0.000311014487494	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000234377964517	0.000194352573404	0.000292888899613	0.00205855320788	1.27439166349e-12	4.58780998858e-13	1.91498754378e-12	8.42594519263e-13	2.07970891308e-12	1.1438399022e-12	1.37752529309e-12	9.78042958096e-13	9.91649976068e-13	9.61900476786e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	6.25568038444e-14	2.09727940569e-13	2.75211984108e-14	1.26674572045e-13	6.57428294003e-15	7.60039702131e-14	1.26578156748e-14	2.79589629969e-13
J004120.56+403515.4	M31	18.34	17.7	17.1	16.67	16.15	15.44	14.99	15.02	99.99	99.99	99.99	99.99	13.992	14.088	11.387	8.654	8.40981938424e-05	0.000343518437465	0.000546520777319	0.000631676942442	0.000913651600942	0.00106288999013	0.00103347495534	0.000654531353611	99.99	99.99	99.99	99.99	0.00078327953233	0.000397914985911	0.000882882507767	0.00288909682354	1.94671745005e-12	7.0081828202e-13	5.32311628304e-12	2.34217116454e-12	5.4200407668e-12	2.98102242174e-12	3.75923592011e-12	2.66905750328e-12	2.91312020706e-12	2.82572660085e-12	2.09062267559e-12	2.58191900436e-12	1.12242975857e-12	1.86547825874e-12	4.21256315771e-13	9.0949238575e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.09061735647e-13	7.0090037493e-13	5.6346551456e-14	2.59351907042e-13	1.98174782879e-14	2.29105902991e-13	1.77647363784e-14	3.92392826547e-13
J004120.99+403453.5	M31	18.8	18.58	18.13	17.85	17.5	16.977	16.195	15.832	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	5.50537198629e-05	0.000152739038249	0.000211644349125	0.000213056615858	0.0002635	0.000258040762805	0.000340643382573	0.000309834985426	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.27439166349e-12	4.58780998858e-13	2.36682393981e-12	1.04140253352e-12	2.09895222273e-12	1.1544237225e-12	1.26794256611e-12	9.00239221935e-13	8.40153044957e-13	8.14948453608e-13	5.07546288853e-13	6.26819666733e-13	3.69963749661e-13	6.14879751937e-13	1.99409766602e-13	4.30525686094e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004128.74+405224.7	M31	18.18	18.04	17.79	17.63	17.42	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	9.74510827181e-05	0.000251159755528	0.000289472077073	0.00026091258314	0.000283648583791	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.25581209996e-12	8.12092355984e-13	3.89193836046e-12	1.7124528786e-12	2.87079745858e-12	1.57893860222e-12	1.55274300619e-12	1.1024475344e-12	9.04395527021e-13	8.77263661211e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004129.31+405102.9	M31	17.93	17.59	16.87	16.46	16.1	15.618	15.119	15.077	14.14	13.89	11.96	10.33	99.99	99.99	99.99	99.99	0.000122683644441	0.000380145673134	0.000675470952052	0.000766469759055	0.000956710674319	0.000902169866471	0.000917698362226	0.000621055561385	0.000612721313413	0.000498958531563	0.00191733742927	0.00465617569211	99.99	99.99	99.99	99.99	2.83989917687e-12	1.02236370367e-12	5.89068708369e-12	2.59190231682e-12	6.69888547489e-12	3.68438701119e-12	4.56141495172e-12	3.23860461572e-12	3.05041133272e-12	2.95889899274e-12	1.77449858179e-12	2.19150574851e-12	9.96687869239e-13	1.65649523868e-12	3.99711299137e-13	8.62976694837e-13	1.45857087105e-13	5.17792659222e-13	7.59653280393e-14	3.37210091167e-13	1.75129371152e-13	1.00366642607e-12	2.25413770292e-13	1.77445719974e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004131.50+403917.8	M31	18.35	18.52	17.96	17.61	17.21	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.33271769668e-05	0.000161417289962	0.000247517937415	0.000265763310222	0.000344176029023	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.92886983719e-12	6.9439314139e-13	2.50130098082e-12	1.10057243156e-12	2.45472334626e-12	1.35009784044e-12	1.58161065397e-12	1.12294356432e-12	1.0973834489e-12	1.06446194543e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004143.45+403956.4	M31	18.67	18.41	18.0	17.76	17.47	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	6.20564129825e-05	0.000178628212217	0.000238564971948	0.000231470166749	0.000270882294556	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.43649104126e-12	5.17136774854e-13	2.76799915626e-12	1.21791962876e-12	2.3659336061e-12	1.30126348335e-12	1.37752529309e-12	9.78042958096e-13	8.63691023136e-13	8.37780292442e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004144.76+402808.9	M31	19.87	19.32	18.29	17.65	17.01	16.345	15.796	15.196	99.99	99.99	99.99	99.99	15.162	14.92	12.096	8.438	2.05488096261e-05	7.72591723971e-05	0.000182644533051	0.000256150391806	0.000413790598942	0.00046183656788	0.00049192620332	0.000556583663608	99.99	99.99	99.99	99.99	0.00026663476763	0.000184922729654	0.000459518406696	0.00352502415072	4.75666889493e-13	1.71240080217e-13	1.19719791938e-12	5.26767084526e-13	1.811350741e-12	9.96242907552e-13	1.52440225237e-12	1.08232559918e-12	1.31934509175e-12	1.279764739e-12	9.0839692743e-13	1.12187020538e-12	5.3426801179e-13	8.87953435596e-13	3.58217191974e-13	7.73390917472e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	7.11663269673e-14	2.38592227791e-13	2.61858901292e-14	1.20528415087e-13	1.03145050077e-14	1.19243929493e-13	2.16749830794e-14	4.78763528753e-13
J004148.69+413814.1	M31	19.21	19.12	18.49	18.11	17.79	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	3.77386767885e-05	9.2885955221e-05	0.000151917105582	0.000167685312478	0.000201734705921	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.73580481214e-13	3.14488973237e-13	1.43934847966e-12	6.33313331052e-13	1.50661592313e-12	8.2863875772e-13	9.97928858229e-13	7.08529489343e-13	6.43218320505e-13	6.2392177089e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004149.87+412712.7	M31	19.1	18.82	17.99	17.53	17.09	16.676	15.707	15.879	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	4.176251731e-05	0.000122447536387	0.000240772386455	0.000286084958513	0.000384397557583	0.000340477421314	0.000533949220264	0.000296708819132	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	9.6672493773e-13	3.48020977583e-13	1.89743083245e-12	8.34869566277e-13	2.38782532022e-12	1.31330392612e-12	1.7025488505e-12	1.20880968386e-12	1.2256272428e-12	1.18885842551e-12	6.69692841347e-13	8.27070659063e-13	5.79908096748e-13	9.63807256795e-13	1.90961767247e-13	4.12286455487e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004156.90+412109.0	M31	17.98	17.7	17.16	16.87	16.5	16.197	16.089	15.535	15.23	14.17	13.01	12.43	13.777	13.0	10.134	7.354	0.000117161970867	0.000343518437465	0.000517138268958	0.000525405995764	0.000661882074703	0.000529283453261	0.000375577837158	0.000407315048005	0.000224524112022	0.000385535570106	0.000728951359776	0.000673022152496	0.000954809602961	0.00108390269336	0.0027996446575	0.0095666987125	2.71208265896e-12	9.76349757224e-13	5.32311628304e-12	2.34217116454e-12	5.12864398966e-12	2.82075419432e-12	3.12679624537e-12	2.22002533421e-12	2.11036903402e-12	2.047057963e-12	1.0410597517e-12	1.28570879335e-12	4.0790513491e-13	6.7793833422e-13	2.62147925434e-13	5.65977371011e-13	5.34475172439e-14	1.89738686216e-13	5.86969341164e-14	2.60555690543e-13	6.65823298961e-14	3.81583332635e-13	3.25822028454e-14	2.56487100799e-13	2.54844081287e-13	8.54390266922e-13	1.53485495765e-13	7.06463039908e-13	6.28417674218e-14	7.2650110481e-13	5.88245707982e-14	1.29933476716e-12
J004201.09+403951.9	M31	19.06	18.82	18.46	18.2	17.84	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	4.33297984252e-05	0.000122447536387	0.000156173260502	0.000154345874059	0.000192655148498	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.00300459318e-12	3.61081653543e-13	1.89743083245e-12	8.34869566277e-13	1.54882572399e-12	8.51854148195e-13	9.18543190197e-13	6.5216566504e-13	6.14268727276e-13	5.95840665457e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004207.22+405148.3	M31	18.65	17.99	17.02	16.5	99.99	15.481	15.191	14.942	99.99	99.99	99.99	99.99	13.158	12.816	9.636	7.306	6.32101278375e-05	0.000262996550135	0.00058831060531	0.000738745799507	99.99	0.00102350110779	0.000858815663358	0.000703283543301	99.99	99.99	99.99	99.99	0.00168856109302	0.00128407471851	0.00442897177263	0.0099991272843	1.46319740365e-12	5.26751065312e-13	4.07535976449e-12	1.79315829637e-12	5.83448534192e-12	3.20896693805e-12	4.39642411926e-12	3.12146112468e-12	99.99	99.99	2.01314778041e-12	2.48623750881e-12	9.3273693058e-13	1.55020877862e-12	4.52633220332e-13	9.77235122698e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	4.50686502433e-13	1.51097156806e-12	1.81830754714e-13	8.36930597796e-13	9.94141929077e-14	1.14930760137e-12	6.14835261914e-14	1.35806657157e-12
J004207.85+405152.4	M31	18.14	17.75	16.99	16.55	99.99	15.624	15.4	15.136	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000101108267472	0.000328057560941	0.000604792890619	0.000705496761484	99.99	0.000897198041857	0.000708434914221	0.000588207361043	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.34046915445e-12	8.42568895602e-13	5.08353658483e-12	2.23675609733e-12	5.99794602267e-12	3.29887031247e-12	4.1985524389e-12	2.98097223162e-12	99.99	99.99	1.76471938604e-12	2.17942844176e-12	7.69412384519e-13	1.27876338307e-12	3.7857020058e-13	8.17333063052e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004212.20+405513.9	M31	18.21	18.47	18.24	18.01	17.72	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	9.47952701681e-05	0.000169024652468	0.000191252304703	0.000183863288945	0.000215169454853	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.19433495759e-12	7.89960584734e-13	2.61918366428e-12	1.15244081229e-12	1.89671707144e-12	1.04319438929e-12	1.09420723435e-12	7.76887136389e-13	6.86054165755e-13	6.65472540782e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004214.85+405652.0	M31	18.34	18.17	17.97	17.83	17.65	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.40981938424e-05	0.000222817887099	0.000245248679325	0.000217017634081	0.000229498905953	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.94671745005e-12	7.0081828202e-13	3.45275651496e-12	1.51921286658e-12	2.43221830735e-12	1.33772006904e-12	1.29151537838e-12	9.16975918652e-13	7.31742712148e-13	7.09790430784e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004215.06+405148.3	M31	19.55	19.36	18.48	17.94	17.3	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.7592221559e-05	7.44646326975e-05	0.000153322777253	0.000196107870826	0.000316796678522	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	6.38708832384e-13	2.29935179658e-13	1.15389410172e-12	5.07713404756e-13	1.52055646863e-12	8.36306057744e-13	1.16707719198e-12	8.28624806306e-13	1.01008612559e-12	9.7978354182e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J004217.15+403740.2	M31	18.49	18.43	17.77	17.4	16.98	16.343	15.937	15.562	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	7.32464648178e-05	0.00017536787991	0.000294853764789	0.000322474237486	0.000425383479724	0.000462688086314	0.000432016124485	0.000397310877388	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.69552001893e-12	6.10387206815e-13	2.71747747794e-12	1.19569009029e-12	2.92416956815e-12	1.60829326248e-12	1.9191087333e-12	1.36256720064e-12	1.35630825717e-12	1.31561900945e-12	9.10071798548e-13	1.12393867121e-12	4.69201262979e-13	7.79812499071e-13	2.55709242194e-13	5.52076253897e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
